,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
1735,3/1/08 21:00,Indianapolis,IN,USA,Disk,15 min,"MY SON SAID, ""MOMMY, THERE ARE FOUR LIGHTS IN THE SKY THAT LOOK LIKE A UFO!!!!!",4/13/10,
1736,2/21/08 20:06,Converse,IN,USA,Light,30 min.off & on,"2/21/08 Converse, In Lights 75 min 2 sets of 3 lights over country field viewed from car",3/31/08,
1737,2/20/08 22:01,Huntingburg,IN,USA,Oval,8 seconds,Golden object during eclipse,3/4/08,
1738,1/24/08 18:30,Hammond,IN,USA,Unknown,3 Minutes,Evening clear sky air ship with two bright lights turning on two more total four with red flasher on top.,2/14/08,
1739,1/24/08 18:00,Hammond,IN,USA,Unknown,10 minutes,Silent craft with 4 bright lights one red on top that floated then excelerated far and high in seconds.,10/31/08,
1740,1/22/08 19:08,Greenwood,IN,USA,Fireball,5-10 seconds,String of orange lights appeared in southern sky.,2/14/08,
1741,1/22/08 18:55,Martinsville,IN,USA,Circle,30 seconds,The circular object was as bright as the moon on a clear night and appearance was bigger than a star because of its closeness.,2/14/08,
1742,1/19/08 08:00,Corydon,IN,USA,Disk,17 seconds,I need to talk to the U.F.O. center asap. ((NUFORC Note: Possible hoax?? PD))  500 Lights On Object0: Yes,1/21/08,
1743,1/16/08 21:00,Denver,IN,USA,Triangle,45 minutes,My son was on the gravel road leading to our home. He saw lights that were hovering over our home. As he neared the lights (the light,2/14/08,
1744,1/16/08 20:00,Gary,IN,USA,Triangle,5 min.,"Five black triangular ships sighted in Gary, Indiana city limits close enough for me to get a clear view of what they looked like",3/31/08,
1745,1/15/08 20:30,Carmel,IN,USA,Circle,5 minutes,"round,small no bigger than a van, red lights surrounding it, seen in dark sky,seemed to be falling at first.",2/14/08,
1746,1/9/08 20:13,Lebanon,IN,USA,Other,6 minutes,Odd lights appear over our head making impossible turns and making no sound.,1/21/08,
1747,1/4/08 00:00,Indianapolis,IN,USA,Triangle,1 hour?,"Multiple Triangle shaped UFO's in V formation, then slowly follow interstate in Indianapolis",3/4/08,
1748,12/1/07 21:00,Scipio,IN,USA,Cigar,Seconds,((HOAX??)) 150-200 ft long green lighted ufo in Indiana. in 2007.,6/10/16,
1749,11/15/07 22:30,Terre Haute,IN,USA,Changing,40 Minutes,November 2007 Sighting of Strange Object in Terre Haute Indiana. ((NUFORC Note: Possible twinkling star?? PD)),6/12/08,
1750,10/28/07 21:15,(observed from airplane),IN,USA,Light,30 minutes plus,"passenger on jet,watched 30 minutes,looked like search light shining on town after town but no helicopter or source of light",11/28/07,
1751,10/28/07 19:30,Chicago,IN,USA,Light,one minute,"3 points of light that formed a kind of triangle that eventually became a straight line of lights. All of a sudden, one of the lights",11/28/07,
1752,10/28/07 03:26,Michigan City,IN,USA,Other,30 Seconds,"Blacked-out, silent wing-shaped object flying at approximately 1500 feet/300 knots over Lake Michigan",11/28/07,
1753,10/12/07 20:00,Indiana/Ohio (in flight),IN,USA,Disk,5 minutes,Lights over Indiana or Ohio 10/12/2007,11/28/07,
1754,10/6/07 18:30,Boonville,IN,USA,Light,30 minutes,"Strage object flying over Ohio River, very large and moving slow.",11/28/07,
1755,9/29/07 12:15,Kokomo,IN,USA,Sphere,5-6 minutes,daytime sighting,11/28/07,
1756,9/28/07 20:10,Crown Point,IN,USA,Flash,still occuring,"red, green, and yellow flashing lights that don't move and keep flashing in sw over Crown Point. ((NUFORC Note: (sic) Jupiter. PD))",10/8/07,
1757,9/28/07 02:27,Kendallville,IN,USA,Light,ongoing,craft moving about in the morning sky. ((NUFORC Note: Possible planet?? PD)),10/8/07,
1758,9/24/07 10:21,Gary,IN,USA,Rectangle,1:12,It was shaped like a thin razor.,10/8/07,
1759,9/19/07 04:52,Ireland,IN,USA,Cylinder,20 seconds,"Long red line with blinking red lights, that flew straight up into the stars out of site.",10/8/07,
1760,9/15/07 20:15,Loogootee,IN,USA,Fireball,5 minutes,Orange fireball in western sky,10/8/07,
1761,9/2/07 21:15,Indianapolis,IN,USA,Fireball,10 minutes,Orange/red fireballs over Indianapolis.,10/8/07,
1762,8/15/07 14:00,Yankeetown,IN,USA,,2-3 min,strange sounds,1/21/08,
1763,8/13/07 01:00,Carmel,IN,USA,Disk,,he ciggarete that changed a mans life,10/8/07,
1764,8/12/07 01:45,Plymouth,IN,USA,Formation,30 seconds,As big as a large house with 2 car garage attached and kinda shaped like that 500 feet over my head..,10/8/07,
1765,8/10/07 22:35,Walkerton,IN,USA,Unknown,seconds,"Bright flash lights up entire night sky, with two orange streaks and white circle moving away from earth.",8/14/07,
1766,8/10/07 00:20,Indianapolis,IN,USA,Triangle,1-2 minutes,"On August 10,2007, at 12:20 AM, my Grandson and I where coming home from seeing a Spiderman movie. We where on Madison Ave heading nor",8/14/07,
1767,8/9/07 17:28,Monroeville,IN,USA,Cylinder,40 seconds ?,Light grey colored cylinder moving slowly upwards as it crossed the sky.,8/14/07,
1768,7/29/07 06:20,Mishawaka,IN,USA,Fireball,10 minutes,7/29/07 0620 Mishawaka three lights with tails in shape of upside down triangle moving east,8/7/07,
1769,7/24/07 09:45,Demotte,IN,USA,Fireball,second,White ball of light with tail,8/7/07,
1770,7/21/07 06:15,Mishawaka,IN,USA,Fireball,10 minutes,07/21/07 mishawaka IN falling star looking light 0630 stopped falling and just sat there in the sky,8/7/07,
1771,7/21/07 04:25,Peru,IN,USA,Other,39 minutes,Two bright objects over Grissom seemed to dance with each other in middle of night.,8/7/07,
1772,7/20/07 21:43,Brookville,IN,USA,Light,app 3 mins,"Don't know what it was, possibly flares...........",8/7/07,
1773,7/17/07 05:45,Mt.Comfort,IN,USA,Teardrop,1 minuet,Solid white teardrop object,12/22/22,
1774,7/15/07 23:00,Anderson,IN,USA,Light,ufo over house,lights in a line over my sisters house,8/27/09,
1775,7/12/07 01:00,Indianapolis,IN,USA,Light,15 seconds,Light. ((NUFORC Note: Flare of Iridium satellite? PD)),8/7/07,
1776,7/9/07 21:00,Seymour,IN,USA,Circle,2 minutes,Round object seen in the forest Object hovered and quickly left. Caught on film.,10/31/08,
1777,7/8/07 14:30,Jeffersonville,IN,USA,Disk,5 minutes,We were (five of us) all watching a small saucer (approx 40 ft wide at approx 3000 ft altitude). A jet fighter would approach and the s,3/19/09,
1778,7/7/07 22:30,Fort Wayne,IN,USA,Fireball,About 20 Minutes,This craft was obviously aware of us getting the camera.,8/7/07,
1779,7/7/07 22:30,Fremont,IN,USA,Fireball,30 minutes,"UFOs shape like a glowing flame crafts viewed by many, I video taped 3 of them on July 7, 2007 at Clear Lake, Indiana at night",8/7/07,
1780,7/5/07 22:37,Greenwood,IN,USA,Light,2 min,"5 orange lights moving slowly, then faster, in somewhat of a formation for about 2 - 3 minutes.",8/7/07,
1781,7/4/07 23:00,Indianapolis,IN,USA,Fireball,45 seconds,Flaming object in sky.,8/7/07,
1782,7/4/07 22:00,Clear Lake,IN,USA,,,Mistaken Sighting,11/28/07,
1783,7/4/07 20:00,Fort Wayne,IN,USA,Oval,30 minutes+,"Just after dusk on the 4th of July, I witnessed what I thought were UFO just to the eastern horizon......I did investigate",12/20/12,
1784,6/30/07 22:10,Indianapolis,IN,USA,Light,2 Minutes,Bright red light over Indianapolis,8/7/07,
1785,6/29/07 23:40,Noblesville,IN,USA,Fireball,approx 3 min,Bright fireball spotted over Noblesville Indiana,8/7/07,
1786,6/28/07 23:00,Bloomington,IN,USA,Oval,1 min,Orange light changeing to amber,8/7/07,
1787,6/26/07 08:30,Fort Wayne,IN,USA,Oval,5 min.,"Dark, Figure Eight Craft",8/7/07,
1788,6/24/07 22:30,Charlestown,IN,USA,Triangle,3-5 minutes,3 lights in a triangular shape glidding thru the sky,3/4/08,
1789,6/22/07 23:15,Gary,IN,USA,Light,1:45,"white geometrically moving lights on a stationary craft over Gary, IN",8/7/07,
1790,6/20/07 23:00,Shelbyville,IN,USA,Light,1-2 minutes,"2 bright lights, starlike, moving across the sky, one following the other. ((NUFORC Note: Space Shuttle w/ ISS?? PD))",8/7/07,
1791,6/20/07 22:30,Muncie,IN,USA,Triangle,few minutes,"Black triangle with 2 bright white lights on back 2 points floated by, no sound. paused lights turned to orange craft disappeared",8/7/07,
1792,6/20/07 22:00,Muncie,IN,USA,Triangle,few minutes,"Triangle craft with 2 bright white lights on back points floated past then paused, lights then turned orange and the craft disapeared.",8/7/07,
1793,6/20/07 18:00,South Bend,IN,USA,Disk,30 min.,On this date I was on my way to visit my sister at Ball State when i looked out my window and saw something in the air. It was a grayis,3/31/08,
1794,6/19/07 22:40,Anderson,IN,USA,Light,,a star pulling a star. ((NUFORC Note: Star or planet?? PD)),8/7/07,
1795,6/19/07 03:30,Nabb,IN,USA,Orb,10 minutes,Red Orbs rousing my dog and moving on my property.,6/6/14,
1796,6/16/07 22:00,Cicero,IN,USA,Light,2 Min.,The object was a light red or peach colored light in the southern sky.,8/7/07,
1797,6/15/07 00:00,Greencastle.,IN,USA,Other,5 minutes.,"Y-shaped craft flying low over rural indiana, west to south-east.",3/4/08,
1798,6/14/07 23:30,South Bend,IN,USA,Light,45 MINUTES,"We saw a huge light with a large craft behind it, low in the sky for about 20 minutes, then it slowly moved northwest",8/7/07,
1799,6/10/07 03:00,Indianapolis,IN,USA,Formation,20 seconds,Odd formation over Indy around 3 am,6/12/07,
1800,6/5/07 22:45,Bloomington,IN,USA,Unknown,10 seconds,"Large, Low and Fast Silver Object Over Bloomington IN",6/12/07,
1801,6/3/07 19:30,Huntington,IN,USA,Oval,3 minutes,two black objects flying slowing south,6/12/07,
1802,6/1/07 22:00,Zanesville,IN,USA,Teardrop,5 min,Friend and I observed a lit teardrop object floating above bean field,8/7/07,
1803,5/24/07 22:00,Frankfort,IN,USA,Other,5 to 10 sec,Lights,6/12/07,
1804,5/23/07 22:30,Lebanon,IN,USA,Light,15 min,"Light point and flash display for 15 min, similar to other previous witnesses in past few days.",6/12/07,
1805,5/17/07 22:30,Atlanta,IN,USA,Light,5 seconds,Lights in a straight line that go out from left to right in the night sky,6/12/07,
1806,5/17/07 22:30,Converse,IN,USA,Light,,Orange lights in a line appear from right to left as first goes out another to the left lights up,8/7/07,
1807,5/11/07 00:48,Terre Haute,IN,USA,Circle,3 minuted,"The craft was spotted on Highway 40 near Rose-Hulman Institute of Technology, a wetlands, and close to an airport with an air national",6/12/07,
1808,5/5/07 01:48,Richmond,IN,USA,Cigar,30-40 seconds,diagonal line flashin bright white lights almost over center of Richmond,6/12/07,
1809,5/3/07 22:10,North Manchester,IN,USA,Orb,3 minutes,Unknown Light. ((NUFORC Note: Possible tumbling rocket booster in orbit?? PD)),6/12/07,
1810,5/1/07 00:03,Fortville,IN,USA,Light,2 hours,"2 solid lights, very fast, jerky movements, appeared to be shooting white lights. ((NUFORC Note: Sighting of stars? PD))",6/12/07,
1811,4/24/07 21:30,Converse,IN,USA,Light,One Hour,"Awesome red lights put on an other-worldly display in Converse, Indiana, and blew my mind.",4/27/07,
1812,3/17/07 06:30,Mishawaka,IN,USA,Triangle,1 to 2 min,"March 17, 2007 - Mishawaka, Indiana Approx 6:30am 3/17/07 I saw a red light reflection on the top of my large picture window. I then",4/27/07,
1813,3/5/07 09:35,Muncie,IN,USA,Other,Photo time,Photo of a jet flying overhead with an unknown,3/8/07,
1814,3/4/07 19:33,Elkhart,IN,USA,Light,5 seconds,decending ball of bright yellowish light that suddenly disappeared just above the horizon on a clear night. ((Meteor??)),3/8/07,
1815,2/24/07 16:00,Muncie,IN,USA,Rectangle,about 2 mins,((HOAX??)) Red Rectangle object at constant speed that could not be described as a known thing in the air.,3/8/07,
1816,2/22/07 01:10,Evansville,IN,USA,Rectangle,2 minutes,"Evansville, IN 2/22/07---LARGE Craft passed overhead, noise eminated, definitely not standard aircraft, report from amateur astronomer",2/24/07,
1817,2/21/07 20:00,Terre Haute,IN,USA,Orb,40 Min,Decending bright white light in the sky lasting for 45 minutes visible from the midwest USA in the PM. ((NUFORC Note: Venus?? PD)),2/24/07,
1818,2/11/07 00:20,Crown Point,IN,USA,Light,20 Mins,"Shaft of pulsing light in Crown Point, Indiana",2/24/07,
1819,2/10/07 21:00,Nashville,IN,USA,Triangle,10 MINUTES,"BRIGHT LIGHTED OBJECT, CLEARLY VISIBLE WITH THE NAKED EYE, HOVERING LESS THAN 100 YARDS ABOVE THE GROUND.",4/27/07,
1820,2/9/07 04:45,Fort Wayne,IN,USA,Triangle,7 minutes,Dark Triangular shaped 1 blue/white light aft of center of ship,2/24/07,
1821,1/29/07 23:00,Lake Station,IN,USA,Disk,10 min,red light shadowy craft saucer no movement blue yellow light flash craft gone,2/24/07,
1822,1/28/07 20:03,Elkhart,IN,USA,Other,30 seconds,Random lights at low altitude taking shape of triangle.,2/1/07,
1823,1/25/07 19:30,Otterbein,IN,USA,Circle,1-3 min,bright orange circle of light that appeared and reappeared in a different location several times,2/1/07,
1824,1/25/07 19:10,Frankfort,IN,USA,Fireball,15 minutes,"Stationary orange lights in sky NE of Frankfort, Indiana on 2/25/07",2/1/07,
1825,1/20/07 18:48,LaPorte,IN,USA,Triangle,5 minutes,2 triangular shaped crafts hovering low with bright lights.,2/1/07,
1826,1/16/07 18:00,South Milford,IN,USA,Light,2 minutes,"I witnessed a bright light hover for a minute, then shoot straight up into the sky and disappear.",2/1/07,
