,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
457,9/16/18 04:30,Bonne Terre,MO,USA,,Hour,((NUFORC Note: Witness provides no information about sighting. PD)),9/27/18,
458,9/14/18 05:45,Imperial,MO,USA,Changing,15 minutes,Lights and changing shapes with one master light,9/27/18,
459,9/11/18 10:30,Moberly,MO,USA,Orb,1 hour,Large object and fast flying orbs spotted in the sky above Moberly on September 11th.,9/27/18,
460,9/11/18 02:44,Cape Girardeau,MO,USA,Sphere,2 minutes,"2 large sphere shaped objects were seen hovering above the Mississippi River/city line. Both bright white, solid. ((anonymous report))",9/27/18,
461,9/1/18 02:00,Belton,MO,USA,Flash,1 second bursts,Bright flashing lights over military base white red green and blue.,9/13/18,
462,8/28/18 20:00,O'Fallon,MO,USA,Cylinder,5 hours,Red glowing bright lights hovering low in the sky for hours.,8/31/18,
463,8/28/18 09:30,Springfield,MO,USA,Rectangle,20 seconds,UFO spotted after military aircraft flew by.,8/31/18,
464,8/27/18 22:30,Independence,MO,USA,Fireball,30 seconds,Volkswagen sized object. Couldn't make out the shape. On fire. Entering earth's atmosphere. No bright light coming from it.,8/31/18,
465,8/27/18 21:27,Warsaw,MO,USA,Triangle,3 minutes,There was 3 lights in a triangle above lake for one minutes. ((anonymous report)),8/31/18,
466,8/27/18 20:45,Monroe City,MO,USA,Other,10 seconds,Sighted a huge bright moving object moving low in sky in northwest direction,8/31/18,
467,8/27/18 20:40,St. Charles,MO,USA,Circle,5 second,Orange ball with red fire trail just over the tree line headed SW then disappeared; no sound. ((anonymous report)),8/31/18,
468,8/27/18 20:17,St. Charles,MO,USA,Light,30 seconds,Rapid Moving Green Light spotted on Mexico Rd. ((anonymous report)),8/31/18,
469,8/25/18 20:47,Cedar Hill,MO,USA,Cigar,5-10 seconds,Air got thick and everything went silent *I got a weird feeling. Spouse confirmed he did as well. *I,10/12/18,
470,8/12/18 03:00,Farmington,MO,USA,Cigar,Observable until sunrise,UFOs use meteor shower to mask activity,8/17/18,
