,Date / Time,City,State,Shape,Duration,Summary,Link to Event
75,2022-05-15 23:00:00,New Denmark,WI,Orb,1-2 minutes,"Orb, bright white moving under cloud cover and fast",https://nuforc.org/webreports/reports/168/S168342.html
76,2022-05-14 22:12:00,Lac du Flambeau,WI,Cigar,2 minutes,Large Football size ship with multiple green lights came out of the West/Northwest and moved in the direction of north,https://nuforc.org/webreports/reports/168/S168271.html
77,2022-05-14 22:05:00,Luck,WI,Cigar,15 minutes,Cigar shape object with lights,https://nuforc.org/webreports/reports/168/S168389.html
78,2022-05-08 17:51:00,menasha,WI,Unknown,,we noticed it in a photo and we cant figure out what it might be,https://nuforc.org/webreports/reports/167/S167775.html
79,2022-05-07 21:35:00,Eagle river,WI,Light,20min,Observed light that didnt cast any light hover for 20min,https://nuforc.org/webreports/reports/167/S167802.html
80,2022-05-05 23:52:00,Eagle river,WI,Light,11-12min,Saw oblong light bobbing 30yds have video,https://nuforc.org/webreports/reports/167/S167767.html
81,2022-04-23 21:45:00,appleton,WI,Triangle,1 minute,while driving i saw a very low craft with three white lights move strangely just above the trees,https://nuforc.org/webreports/reports/167/S167602.html
82,2022-03-28 20:41:00,Wisconsin Rapids,WI,Sphere,3 Minutes,Large bright Light,https://nuforc.org/webreports/reports/168/S168204.html
83,2022-02-15 19:00:00,Eagle River,WI,Cross,Several second's,Outside for a smoke and saw lights coming at the house. Ran like hell!,https://nuforc.org/webreports/reports/167/S167020.html
84,2022-01-25 17:17:00,Madison,WI,Other,minute,footage captured from a Ring security camera,https://nuforc.org/webreports/reports/166/S166440.html
85,2022-01-21 06:37:00,Fort Atkinson,WI,Disk,13 mins. Now everyday,The ufo travels East and as soon as sun starts coming up it goes faster then zooms straight up,https://nuforc.org/webreports/reports/166/S166404.html
86,2022-01-19 06:14:00,Richland Center,WI,Chevron,2 min,Craft moving quickly no. Linking lights,https://nuforc.org/webreports/reports/166/S166326.html
87,2022-01-15 15:00:00,Sauk city,WI,Cigar,3 seconds,Lrg shiny metal object hovering emitted bright light and vanished,https://nuforc.org/webreports/reports/165/S165941.html
88,2021-12-02 21:00:00,Depere,WI,Triangle,,UFO highway trail,https://nuforc.org/webreports/reports/165/S165630.html
89,2021-11-30 12:00:00,Waukesha,WI,Light,,Bright light about 30 degree off the southern horizon that appeared to shoot up almost instantly.,https://nuforc.org/webreports/reports/165/S165605.html
90,2021-11-24 04:00:00,Watertown,WI,Rectangle,Approximately 1 min.,Clear night got a clear sight,https://nuforc.org/webreports/reports/173/S173039.html
91,2021-11-18 18:30:00,Hurley,WI,Triangle,Approximately 2 minutes,My kids and I witnessed an object maybe 100 feet above us.,https://nuforc.org/webreports/reports/166/S166049.html
92,2021-11-09 20:25:00,Richfield,WI,Triangle,3 minutes,Black (TR-3B) Triangle shape 300 feet wide 20 feet thick 200 feet away.,https://nuforc.org/webreports/reports/165/S165238.html
