,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
1928,7/20/02 23:05,Brampton (Canada),ON,Canada,Other,10 seconds,"There were two sightings over the Professor's Lake in Brampton. First , one object in the form of 7 - 8 ligths of various colors place",7/26/02,
1929,7/20/02 23:00,"Restoule Provincial Park (Ontario, Canada)",ON,Canada,Rectangle,5 minutes,HBCCUFO CANADIAN REPORT: Black rectangular observed around the Moon.,8/1/03,
1930,7/19/02 23:30,Toronto (Canada),ON,Canada,Circle,15 seconds,2 sightings on the same night one hour apart,8/16/02,
1931,7/16/02 23:00,White River (Canada),ON,Canada,Light,5 Minutes,Starlike object traversing night sky,12/3/04,
1932,7/14/02 23:30,Windsor (Canada),ON,Canada,Circle,5 min,light off and on different speeds,7/26/02,
1933,7/14/02 03:30,St. Catharines (Canada),ON,Canada,Light,2 minutes,bright light cruses through canada,7/26/02,
1934,7/12/02 14:45,Barrie (Canada),ON,Canada,Circle,5 minutes,"Circular white/silver object appeared in flash of light, hid still in cloud, then in flash of light disappeared.",7/26/02,
1935,7/12/02 01:00,Kincardine (Canada),ON,Canada,Disk,camping,our car wouldent start before we saw it.,7/26/02,
1936,7/11/02 21:30,Toronto (Canada),ON,Canada,Changing,10 minutes,"This is not the first time I have seen weird objects in the sky over Toronto, but this one was the best yet....",7/26/02,
1937,7/11/02 08:46,Vaughan (North of Toronto) (Canada),ON,Canada,Rectangle,5m30s,"2 odd-shaped objects hovered for 5 minutes, vanished, then immediately re-appeared about 15 kilometres away, then vanished again.",7/26/02,
1938,7/10/02 09:30,West Luther (Canada),ON,Canada,Disk,20 minutes,Metallic Disc Shaped UFO seen hovering at low altitude.,7/26/02,
1939,7/9/02 19:00,Sudbury (Canada),ON,Canada,Rectangle,one minute,"Spotted a rectangular-like object, pure white in colour in Sudbury, Ont. Canada on July 9 or 10 at around 19:00.",8/16/02,
1940,7/7/02 20:03,Belleville (Canada),ON,Canada,Cigar,1 minute,Blinking out Cigar,8/16/02,
1941,7/5/02 23:01,St. Catharines (Canada),ON,Canada,Light,5-6 seconds,"Satelites don't ""zig zag"", so what did I see?",7/26/02,
1942,7/5/02 01:25,Brampton (Canada),ON,Canada,Flash,15 Seconds,Two bright flashes in Eastern sky 15 seconds apart.,7/26/02,
1943,7/4/02 23:10,Toronto (Canada),ON,Canada,Light,10-15 secs.,"Strange bright light pops out of cloud, then back in, over Toronto Canada.",7/26/02,
1944,7/1/02 01:30,Huntsville (Canada),ON,Canada,Oval,2-3 sec,I thought it was a shooting star.,7/26/02,
1945,6/30/02 00:30,Huntsville (Canada),ON,Canada,Flash,20 seconds,"Extremely fast, bright, low altitude object instantaneously changes directions at angles of less than 90 degrees.",7/26/02,
1946,6/25/02 21:30,Mississauga (Canada),ON,Canada,Light,ongoing,"Bright lights turning on and off, planes going above them.",7/1/02,
