,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
116,7/30/19 01:11,Powell River (Canada),BC,Canada,Formation,15 seconds,"A friend and I witnessed a rigid, boomerang shaped formation of between five and ten lights glide silently over our heads.",8/23/19,
117,6/29/19 23:50,Nanaimo (Nanaimo),BC,Canada,Sphere,1.5 minutes,Large rust brown faceted spheres,7/5/19,
118,6/7/19 06:10,Langford (Canada),BC,Canada,Light,14 minutes,"Spotted flying in a orderly progression of lights flying in a straight line from W to E. ((NUFORC Note: ""Starlink"" satellites? PD))",12/1/19,
119,5/29/19 18:40,Mission,BC,Canada,Disk,30 seconds,"While riding in the back seat of a friend's pick up truck on the upper level of the town, overlooking the highway and river, I saw one",6/27/19,
120,5/26/19 22:30,Campbell River,BC,Canada,Unknown,2 minutes,Seven objects travelling in formation SW to NE. ((NUFORC Note: SpaceLink satellites. PD)),6/7/19,
121,5/24/19 01:00,Nanaimo,BC,Canada,Other,2 minutes,Saw a strange train line line trail across the sky what appeared to be stars clumped in a trail. ((NUFORC Note: Satellites. Anon.PD)),6/7/19,
122,5/24/19 00:20,Armstrong (Canada),BC,Canada,Cigar,2.5 minutes,String of lights drifting over Okanagan night sky.,6/7/19,
123,5/22/19,Aldergrove (Canada),BC,Canada,Changing,nightly since January 201,object is very bright and has colorful lights it seems to be aware of being watched. ((anonymous report)),6/7/19,
124,4/26/19 23:30,Nanaimo (Canada),BC,Canada,Fireball,15 seconds,Neon pink and blue fireball.,5/9/19,
125,4/20/19 21:00,Keremeos (Canada),BC,Canada,Sphere,1 Minute,I seen the first ufo above the mountain it kept changing from a triangle to a five-point star shape. I watched it for 2 minutes.,5/9/19,
126,3/5/19 21:00,Surrey/Langley,BC,Canada,Fireball,4 minutes,On Tuesday evening in Cloverdale BC at approximately 9 PM I walked onto my porch I couldn't believe my eyes there was approx. 12 roundi,3/14/19,
127,2/24/19 15:00,Vancouver (Canada),BC,Canada,Orb,10 minutes,"Circular orb object over Stem cell Technology Vancouver, BC 75-100 witnesses",2/27/19,
128,12/21/18 22:15,New Denver (Canada),BC,Canada,Circle,20 minutes,"A red glowing circle was sited above the top of a mountain, just N of the New Denver Glacier in the W Kootenays.",1/4/19,
129,11/5/18 18:05,Kamloops,BC,Canada,Oval,4 minutes,Saw 3 gold balls with a light on top corner,5/31/22,Yes
130,8/9/18 01:30,Burnaby (Canada),BC,Canada,Changing,2+ hours,"Slow-moving, huge worm-like object, changing shape every 30 seconds and changing colour from orange to silver.",8/10/18,
131,7/15/18 17:30,Vancouver (Canada),BC,Canada,Formation,45 minutes,"11 white star like lights blinking/flashing & non-flashing for 40+ minutes in scattered formation, very very slowly moving.",7/19/18,
132,7/6/18 13:00,Gabriola (Canada),BC,Canada,Cylinder,5 minutes,((NUFORC Note: Source of report provides no information. PD)),6/7/19,
133,4/30/18 19:38,Burnaby (Canada),BC,Canada,Circle,10:00 minutes,2 black dots moving at normal speed. never seen anything like it. Moving south west to north east. I dont know if there were more then,5/4/18,
134,4/3/18 23:30,Nanaimo (Canada,BC,Canada,Oval,2 minutes,Red/orange orbs in the sky over the ocean by neck point park. ((anonymous report)),4/5/18,
135,1/23/18 21:30,Trail (Canada),BC,Canada,Unknown,~1 hour or less,"Flashing or moving bright blue-white light shines in window, neighbour describes being frightened by strange sound in night sky.",3/2/18,
136,12/3/17 12:00,Langely (Canada),BC,Canada,Other,10 minutes,Black oval shape on the top of the ship connecting to a skinny rod also connecting to another side of the ship,12/4/17,
137,11/10/17 16:09,Port Coquitlam (Canada),BC,Canada,Teardrop,5 minutes,"Black, teardrop shaped UFO flashing lights in the day sky. ((anonymous report))",11/17/17,
138,10/31/17 21:00,Vancouver (Canada),BC,Canada,Sphere,5-7 minutes,2 bright lights seen high in the sky that changed into a dark large sphere and decsending. ((anonymous report)),11/3/17,
