,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
108,7/4/10 01:00,Winnipeg (Canada),MB,Canada,Light,5 minutes,"Light in sky over Winnipeg, Canada.",7/6/10,
109,7/4/10 00:00,Brandon (Canada),MB,Canada,Unknown,approx 1 minute,"Crazy fast light being followed by a smaller fast light,same speed. ((NUFORC Note: International Space Station over flight. PD))",7/6/10,
110,5/19/10 14:00,Winnipeg (Canada),MB,Canada,Unknown,10 minutes,I took pictures of a solid silver object in the sky!,6/3/10,
111,4/9/10 21:25,Winnipeg (Canada),MB,Canada,Unknown,5 min,irratically moving objects very high in the sky ...the object was lit,4/13/10,
112,1/29/10 13:00,Canada,MB,Canada,Disk,2 min,On my way home I saw an UFO,2/14/10,
113,1/15/10 13:00,Pinawa (Canada),MB,Canada,Light,40 sec,I saw a strange light at our local Girl Guide unit.,2/14/10,
114,12/9/09 23:20,Winnipeg (Canada),MB,Canada,,3 minutes,"it was amazing , i have never seen anything like this before and not sure if i want to again!",2/14/10,
115,11/20/09 07:00,"Lac du Bonnet (""RM of"" ??) (Canada)",MB,Canada,Light,10 minutes,Strange orange glow coming from trees alongside highway.,6/3/10,
116,9/13/09 22:30,Winnipeg (Canada),MB,Canada,Unknown,2 + hours,bright object many colors stationary with a little movement,12/12/09,
117,9/2/09 20:10,Winnipeg (Canada),MB,Canada,Triangle,2 hours +,black triangle shape in the sky,12/12/09,
118,8/18/09 00:00,Winnipeg (Moose Lake) (Canada),MB,Canada,Cigar,2:00,multiple flashing lights over other side of lake,12/12/09,
119,7/4/09 00:00,West Hawk Lake (Canada),MB,Canada,Light,12 seconds,Flashing light source speeding like a meteor suddenly moves back its path twice.,8/5/09,
120,7/1/09 23:15,Winnipeg (Canada),MB,Canada,Light,,My friends pointed out in the sky what seemed to be Mars. Then notice that Mars was to our right. The object that we noticed was bright,8/5/09,
121,6/30/09 01:15,St. Laurent (Canada),MB,Canada,Circle,2 hours,Mother ship and saucers many of which I feel and know are coming why?? But they let me know always.,7/3/13,
122,6/25/09 23:00,Winnipeg (Canada),MB,Canada,Light,5-8 minutes,Seeing UFO'S in Manitoba.,8/5/09,
123,4/21/09 23:13,St. Pierre Jolys (Canada),MB,Canada,Light,2 seconds,exploding star the object went from a faint to a very bright colour. ((NUFORC Note: Possible flare of Iridium satellite?? PD)),5/12/09,
124,2/26/09 16:05,Winnipeg (Canada),MB,Canada,Disk,5 sec,"I was driving southbound from Stony Mountain Institute along Hwy 7. The sky was clear, and blue at 16:05 hr. The temperature was about",3/19/09,
125,12/3/08 23:30,Treherne (Canada),MB,Canada,Light,5 minutes,"Very bright round lights, moving apart then together.",1/10/09,
126,10/23/08 14:00,Hamiota (Canada),MB,Canada,Other,90 secs,Round ball with fuselage attached.,1/10/09,
127,9/16/08 21:00,Thompson (Canada),MB,Canada,Triangle,10 minutes,Blaxk triangle with 3 lights and a black figure,1/12/18,
128,8/22/08 23:36,Brandon (Canada),MB,Canada,Light,15 seconds,"One night as my mom and dad were driving back to our campsite near Brandon, I looked into the clouds and saw an unnatural green light t",10/31/08,
129,8/10/08 20:30,Brandon (Canada),MB,Canada,Light,10 seconds,((HOAX?? Date and time are flawed.)) Green light in clouds over Brandon MB.,1/10/09,
130,6/24/08 14:20,Winnipeg (Canada),MB,Canada,Unknown,10 sek,object moving over Winnipeg Sky,7/5/08,
131,4/7/08 22:00,Rivers (Canada),MB,Canada,Light,30 Min,Who Would Have Thought Looking At The Stars... Would Turn Into A Night I Will Never Be Able To Forget!!!,6/12/08,
132,9/30/07 21:35,Winnipeg (Canada),MB,Canada,Triangle,10 seconds,Triangle object with red lights above Winnipeg,10/8/07,
133,9/16/07 22:08,Glad Stone (Canada),MB,Canada,Triangle,4 min,"Last night I was driving home from work to the small town of Glad Stone. On the way home, I looked up into the sky and say a strange fo",10/8/07,
134,9/3/07 23:00,Brandon (Canada),MB,Canada,Formation,8 minutes,5 bright lights in skies over Southwestern Manitoba forming patterns at high rate of speed,10/8/07,
135,7/15/07 15:00,Winnipeg (Canada),MB,Canada,Other,30 seconds,"UFO clearly seen to the naked eye. color, shape, etc.",1/10/09,
136,6/2/07 01:36,The Pas (Canada),MB,Canada,Other,2 minutes,T shaped upside down craft Brighter than Venus with pulsating smaller red light near rear In Manitoba. ((NUFORC Note: ISS?? PD)),6/12/07,
137,2/25/07 21:00,Winnipeg (Canada),MB,Canada,Unknown,5 seconds,"Bright red lightning over St. Norbert, Winnipeg!",3/10/17,
138,2/15/07 03:00,Neepawa (Canada),MB,Canada,Unknown,two minutes,Strange lights following me on the ground.,7/4/12,
139,12/17/06 05:30,Eddystone (Canada),MB,Canada,Fireball,few seconds,"Ball of Light - Eddystone, MB",2/1/07,
140,10/15/06 22:00,Thompson (Canada),MB,Canada,,5 days,Orions Belt *nebula (faint) out in .< * * * unknown cluster .< . < * *,2/1/07,
141,9/23/06 20:30,Winnipeg (Canada),MB,Canada,Triangle,5 minutes,"Triangular aircraft flies RIGHT ABOVE OUR CAR over the highway, and makes absolutely no noise.",10/30/06,
142,6/15/06 23:00,Elma (Canada),MB,Canada,Triangle,25 seconds,One night I saw a triangular craft with three lights.,8/12/08,
143,6/2/06 23:00,Winnipeg (Canada),MB,Canada,Circle,10 sec,Winnipeg Sighting - North-East Sky -,7/16/06,
144,5/11/06 06:38,Pilot Mound (Canada),MB,Canada,Triangle,2 min,"""V"" shaped object seen near Pilot Mound Manitoba.",5/15/06,
145,4/24/06 22:15,The Pas (Canada),MB,Canada,Light,2 hours,7 lights over period of 2 hours.,5/15/06,
146,4/6/06 23:35,Ilford (Canada),MB,Canada,Light,30 minutes,A white light that seemed to come and go as it pleased!!!,5/15/06,
147,1/16/06 03:25,Winnipeg (Canada),MB,Canada,Disk,3 min,UFO sighting on Bishop Grandin Boulevard,2/1/07,
